memno,date,code,amount,
526,2003/6/28,A1,1200,
526,2003/8/30,A1,1200,
526,2004/3/31,A1,1200,
527,1997/2/21,A3,66725,
535,1997/10/31,A1,630,
535,1998/2/28,A1,750,
535,2000/1/29,A1,1250,
537,1997/12/24,A1,1450,
537,1998/1/24,A1,1500,
537,1999/7/19,C0,7299,
537,2003/6/28,A1,1500,
537,2004/12/24,A1,1500,
538,1997/5/31,A1,638,
538,1997/7/31,A1,653,
538,1997/9/30,A1,639,
538,1999/1/30,A1,700,
538,1999/9/30,A1,687.5,
538,2001/5/31,A1,790,
538,2004/9/13,C1,-562.09,
541,1998/5/28,A3,2400,
541,1999/4/30,A3,600,
541,1999/2/7,A3,600,
541,1999/4/9,A3,6.8,
541,1999/4/12,A3,1200,
541,2004/12/24,A1,150,
541,2005/12/8,H0,25,
541,2005/8/13,H0,-25,
544,1997/10/31,A1,500,
544,1998/10/31,A1,400,
544,1999/5/29,A1,300,
544,2000/6/30,A1,345,
544,2001/5/8,C0,7190.6,
544,2001/6/8,C1,-7190.6,
544,2002/11/30,A1,300,
544,2003/7/31,A1,300,
544,2003/11/29,A1,300,
544,2005/12/8,H0,25,
546,1998/8/29,A1,633.35,
546,1998/10/31,A1,662.25,
546,1999/1/30,A1,705.6,
546,2000/3/31,A1,616.85,
546,2000/6/30,A1,600,
555,1997/9/4,A3,250,
555,1997/4/7,A3,635,
555,1997/8/30,A2,60,
555,1997/11/29,A2,85,
555,1998/7/20,C0,5982.83,
555,1999/3/31,A2,90,
555,2001/8/8,H0,-25,
556,1998/6/30,A1,2000,
556,2001/6/8,C1,-2755.4,
562,1999/8/31,A1,3000,
562,2000/5/31,A1,3000,
562,2001/12/22,A1,3000,
562,2002/7/9,H0,-25,
562,2003/7/31,A1,3000,
562,2003/8/30,A1,3000,
562,2003/9/30,A1,3000,
562,2003/12/24,A1,3000,
562,2004/11/9,H0,-25,
562,2004/12/9,C0,4126.91,
562,2005/1/29,A1,3000,
562,2005/4/30,A1,3000,
562,2005/9/30,A1,3000,
563,1997/5/31,A1,720,
563,1997/8/30,A1,840,
563,1999/5/29,A1,664,
563,1999/8/31,A1,720,
563,1999/9/30,A1,760,
563,2000/7/29,A1,837.5,
563,2001/8/31,A1,600,
563,2002/2/28,A1,600,
563,2003/11/29,A1,600,
567,1997/10/31,A1,463.38,
567,1998/1/24,A1,533.4,
567,1999/4/30,A1,1290,
567,1999/7/19,C0,4241.36,
567,2001/5/31,A1,1200,
567,2001/10/31,A1,1200,
567,2001/11/30,A1,1200,
567,2002/1/31,A1,1200,
567,2002/4/30,A1,1200,
567,2003/8/26,H0,-25,
575,1997/6/30,C3,2429.23,
575,1999/5/29,A2,70,
575,1999/8/31,A1,600,
411,2005/3/31,A2,420,
421,1999/3/31,A2,38,
421,1999/10/30,A2,1794,
421,2002/2/28,A1,300,
421,2002/4/9,C3,1717.3,
421,2002/9/28,A1,300,
422,2002/1/31,A1,600,
422,2003/8/28,C1,-4929.84,
422,2003/11/29,A1,600,
422,2004/6/30,A1,600,
430,1997/2/28,A1,100,
430,1998/2/28,A1,100,
430,2000/2/29,A1,100,
430,2000/12/23,A1,100,
430,2001/5/8,C0,1675.8,
430,2003/11/29,A1,100,
430,2004/11/9,H0,-25,
430,2004/12/24,A1,100,
430,2005/8/14,C0,1314.16,
432,1998/12/24,A1,400,
432,1999/7/19,C0,2536,
432,1999/7/19,H0,25,
432,2000/11/30,A1,150,
432,2000/12/23,A1,194.45,
432,2002/2/28,A1,600,
432,2002/3/28,A1,600,
432,2002/11/30,A1,300,
433,2000/3/31,A1,1000,
433,2000/5/31,A1,1000,
433,2000/6/30,A1,1000,
433,2001/4/28,A1,1000,
433,2002/11/30,A1,1500,
433,2003/7/31,A1,1500,
433,2005/9/30,A1,1500,
441,1997/6/30,C3,4537.8,
441,1998/9/30,A1,1150,
441,1998/12/24,A1,600,
441,2001/7/31,A1,960,
441,2002/6/29,A1,500,
441,2003/3/29,A1,500,
441,2004/5/29,A1,600,
441,2004/9/14,C0,-50,
444,1997/6/30,H3,25,
444,1997/10/31,A1,1680,
444,1999/1/30,A1,600,
444,1999/11/30,A1,600,
444,2000/4/29,A1,600,
444,2000/10/31,A1,600,
444,2001/7/31,A1,600,
444,2001/11/30,A1,600,
444,2003/5/31,A1,600,
444,2004/9/29,A1,600,
451,1998/6/30,A1,525,
451,2000/5/31,A1,870,
451,2001/1/20,A1,300,
451,2001/4/28,A1,300,
451,2001/5/8,C0,2052.7,
451,2003/3/29,A1,300,
451,2003/10/31,A1,300,
451,2005/3/31,A1,300,
451,2005/5/31,A1,300,
451,2005/7/30,A1,300,
451,2005/9/30,A1,300,
452,1999/7/31,A1,440,
452,2001/2/16,A3,790.02,
452,2001/9/30,A1,600,
452,2001/10/31,A1,600,
452,2002/4/30,A1,600,
452,2003/1/25,A1,600,
452,2003/12/24,A1,600,
452,2004/1/17,A1,600,
454,1997/6/30,C3,726.6,
454,1998/6/30,A1,150,
454,2000/4/29,A1,150,
454,2000/11/30,A1,150,
455,1998/4/30,A2,240,
457,2000/1/5,B0,-732.9,
461,1997/2/28,A1,960,
461,2000/7/31,C0,6409.1,
462,1997/4/30,A1,300,
462,1998/4/30,A1,300,
462,1998/9/30,A1,300,
462,1999/4/30,A1,340,
462,2000/7/31,H0,25,
462,2002/1/31,A1,300,
462,2002/12/24,A1,300,
462,2004/10/30,A1,300,
472,1997/9/30,A2,740,
472,1999/1/31,A2,800,
472,1999/9/30,A2,96,
477,1999/4/30,A1,700,
477,2000/7/31,C0,7221.8,
477,2001/6/30,A1,600,
479,1999/2/27,A1,300,
481,1997/3/6,A3,600,
481,1999/1/4,A3,600,
481,1999/7/19,H0,25,
481,2000/7/31,H0,25,
481,2001/6/8,C1,-6209.2,
481,2001/7/8,H0,25,
481,2004/2/9,A3,600,
481,2004/11/9,H0,-25,
481,2004/9/13,C3,-4759.53,
481,2004/5/10,A3,600,
484,1999/12/24,A1,300,
484,2000/2/29,A1,300,
484,2001/7/8,H0,25,
484,2002/4/30,A1,300,
484,2003/1/25,A1,300,
484,2003/8/26,H0,-25,
486,1997/3/27,A1,700,
486,1999/7/19,C0,1808.1,
494,1998/3/31,A1,1500,
498,1997/1/31,A1,620,
498,1998/9/30,A1,1020,
498,1999/7/19,C0,4694.1,
498,2000/11/30,A1,600,
498,2003/5/31,A1,600,
498,2003/12/24,A1,600,
498,2005/2/26,A1,600,
500,2000/7/31,C0,6342,
500,2000/10/31,A1,1325,
500,2002/6/9,H0,25,
500,2002/11/30,A1,600,
500,2003/5/31,A1,600,
500,2004/10/9,H0,25,
500,2005/9/30,A1,600,
502,1998/7/20,C0,3463.7,
502,1998/7/20,H0,25,
502,1999/10/30,A1,750,
502,2000/7/31,C0,5252.6,
502,2002/6/9,H0,25,
502,2002/9/28,A1,600,
502,2003/1/25,A1,600,
502,2004/5/29,A1,600,
502,2004/6/30,A1,600,
503,1997/6/30,H3,25,
503,1997/10/31,A1,1400,
503,1998/7/20,H0,25,
503,1998/9/21,A3,300,
503,2001/8/8,H0,-25,
503,2003/3/29,A1,300,
503,2003/8/25,H0,25,
503,2004/7/31,A1,300,
503,2004/10/9,H0,25,
503,2004/9/29,A1,300,
503,2004/10/30,A1,300,
503,2005/8/15,C1,-630.92,
505,1998/8/29,A1,1200,
505,1998/12/24,A1,1400,
505,1999/3/31,A1,1550,
505,1999/1/8,B0,-80000,
505,1999/8/31,A1,1200,
505,2000/2/29,A1,318,
505,2001/6/30,A1,396,
505,2005/9/30,A1,300,
509,1997/3/2,A3,300,
511,1998/10/31,A1,300,
511,2000/2/6,B0,-100000,
511,2000/11/30,A1,693,
511,2002/3/28,A1,600,
511,2004/11/9,H0,-25,
511,2004/12/9,C0,2171.26,
511,2004/10/30,A1,600,
513,1997/6/30,H3,25,
513,1997/8/30,A1,1200,
513,1997/12/24,A1,1500,
513,1998/1/24,A1,1500,
513,2001/5/8,C0,9985.3,
513,2004/1/17,A1,1500,
521,1998/3/31,A1,1005,
521,2000/7/29,A1,1026,
522,1997/6/30,C3,1048.5,
522,1998/6/30,A1,300,
522,1998/8/29,A1,300,
522,2000/8/31,A1,300,
522,2001/7/31,A1,300,
522,2001/8/31,A1,300,
522,2002/7/31,A1,300,
522,2002/4/9,C3,2064.5,
522,2002/12/24,A1,300,
522,2004/5/29,A1,300,
526,1998/2/28,A1,1200,
526,2000/5/31,A1,1200,
526,2000/8/31,A1,1230,
535,1997/8/30,A1,930,
535,1998/5/29,A1,840,
535,1999/3/31,A1,900,
535,2000/7/31,C0,5188.7,
537,1997/6/30,H3,25,
537,1998/2/28,A1,1550,
537,2002/2/28,A1,300,
537,2002/10/31,A1,300,
538,1997/4/30,A1,633.25,
538,1998/8/29,A1,637.5,
538,2001/2/11,B1,-38086.8,
538,2002/7/31,A1,900,
538,2003/4/30,A1,900,
538,2003/7/31,A1,900,
538,2005/5/31,A1,900,
538,2005/8/14,C0,981.09,
541,1997/3/26,A3,600,
541,1997/6/30,A3,25,
541,1998/9/30,A3,1144.5,
541,1999/5/31,A3,600,
541,2001/4/28,A1,750,
541,2001/6/8,C1,-7139.5,
541,2002/6/29,A1,300,
541,2002/7/31,A1,300,
541,2003/7/31,A1,600,
541,2004/2/1,B1,-7000,
541,2005/3/31,A1,150,
544,1997/1/31,A1,900,
544,1997/2/28,A1,940,
544,1997/3/27,A1,980,
544,1997/4/30,A1,1020,
544,1998/7/20,H0,25,
544,1999/4/30,A1,700,
544,2000/3/31,A1,604.25,
544,2000/4/29,A1,654.25,
544,2000/7/31,H0,25,
544,2002/3/28,A1,600,
544,2003/8/25,H0,25,
544,2005/4/30,A1,1500,
546,1997/4/30,A1,335,
546,1997/8/30,A1,316.68,
546,1997/12/24,A1,350.04,
546,1998/7/20,C0,451.25,
546,1999/6/30,A1,665,
546,2000/1/29,A1,675,
546,2001/7/31,A1,650,
546,2001/5/8,C0,1948.2,
555,1997/9/30,A2,5,
555,1997/12/24,A2,20,
555,1999/12/24,A2,50,
555,2001/2/28,A1,600,
556,1997/12/24,A1,1200,
556,1998/7/20,H0,25,
556,1999/9/30,A1,3000,
556,2000/7/31,C0,10670.3,
556,2001/6/30,A1,3000,
556,2001/9/30,A1,3000,
556,2002/5/31,A1,3000,
556,2004/5/29,A1,3000,
556,2004/10/9,H0,25,
562,1997/6/30,H3,25,
562,2000/2/29,A1,3000,
562,2001/7/31,A1,3000,
562,2002/3/28,A1,3000,
562,2002/3/12,B1,-50000,
562,2003/8/28,C1,-3621.14,
562,2004/9/13,C1,-4076.91,
562,2004/11/30,A1,3000,
563,1997/6/30,H3,25,
563,1999/10/30,A1,800,
563,1999/12/24,A1,880,
563,2000/6/30,A1,790,
563,2000/12/23,A1,790,
563,2001/9/30,A1,600,
563,2002/5/31,A1,600,
563,2003/6/28,A1,600,
563,2003/8/25,H0,25,
567,1997/2/28,A1,705,
567,1997/12/24,A1,510.06,
567,1998/10/31,A1,743.46,
567,2001/1/20,A1,1200,
567,2002/3/28,A1,1200,
567,2003/2/28,A1,1200,
567,2003/7/31,A1,1500,
567,2004/2/28,A1,1500,
567,2004/9/29,A1,1500,
570,1997/4/15,B1,-27126,
575,1998/1/24,A2,5,
575,1998/9/30,A2,68,
575,1999/9/30,A2,99.5,
575,2000/3/31,A2,8,
577,1998/3/31,A1,315.63,
577,2000/7/31,H0,25,
577,2001/6/8,C1,-4389.9,
577,2001/12/22,A1,300,
577,2002/5/31,A1,300,
577,2002/4/9,C3,1703.45,
577,2003/6/28,A1,300,
577,2003/11/29,A1,300,
577,2004/10/30,A1,300,
411,2005/5/31,A2,480,
421,1997/8/30,A1,300,
421,1998/8/29,A2,92,
421,1999/10/3,A3,300,
421,1999/5/29,A2,82,
421,2001/2/28,A1,300,
422,1997/2/28,A1,670,
422,1997/6/30,H3,25,
422,1999/5/29,A1,690,
422,1999/7/31,A1,720,
422,1999/8/31,A1,735,
422,1999/12/24,A1,795,
422,2001/5/8,C0,4981.5,
422,2001/11/30,A1,600,
422,2003/10/31,A1,600,
422,2003/12/24,A1,600,
422,2004/12/24,A1,600,
422,2005/1/29,A1,600,
430,1997/6/27,A1,100,
430,1997/8/30,A1,100,
430,1998/1/24,A1,100,
430,1998/7/20,C0,1225.5,
430,2000/6/30,A1,100,
430,2001/3/31,A1,100,
430,2002/6/29,A1,100,
430,2003/8/30,A1,100,
431,1997/3/27,A1,637,
431,1997/7/31,A1,682.5,
431,1997/11/29,A1,792.5,
431,1998/7/20,C0,3551.77,
432,1997/4/30,A1,870,
432,2000/7/29,A1,750,
432,2003/3/29,A1,300,
432,2003/6/28,A1,300,
432,2003/8/26,H0,-25,
432,2003/8/27,C3,3762.35,
432,2003/11/29,A1,300,
432,2004/6/30,A1,300,
433,1998/1/24,A1,600,
433,1998/5/29,A1,600,
433,1998/7/31,A1,600,
433,2000/11/30,A1,1000,
433,2002/9/28,A1,1500,
433,2003/11/29,A1,1500,
433,2005/1/29,A1,1500,
433,2005/12/8,H0,25,
441,1997/4/30,A1,780,
441,1998/3/31,A1,900,
441,2000/8/31,A1,960,
441,2001/4/28,A1,825,
441,2001/8/8,H0,-25,
441,2004/12/24,A1,600,
441,2005/2/26,A1,600,
444,1998/2/28,A1,1840,
444,1999/7/19,H0,25,
444,2000/1/29,A1,600,
444,2000/3/31,A1,600,
444,2002/1/31,A1,600,
444,2003/12/24,A1,600,
444,2004/6/30,A1,600,
444,2005/7/30,A1,600,
451,2002/3/28,A1,300,
451,2002/7/9,H0,-25,
451,2003/4/30,A1,300,
451,2004/10/30,A1,300,
451,2005/1/29,A1,300,
451,2005/6/30,A1,300,
452,1997/12/24,A1,330,
452,1998/10/2,A3,360,
452,1998/5/29,A1,320,
452,1999/7/7,A3,405,
452,2000/2/29,A1,685,
452,2000/3/31,A1,720,
452,2000/4/29,A1,755,
452,2001/6/8,C1,-4573.1,
452,2001/12/22,A1,600,
452,2002/4/9,C3,4170.88,
452,2002/9/28,A1,600,
452,2002/10/31,A1,600,
452,2003/6/28,A1,600,
452,2003/7/31,A1,600,
452,2003/8/30,A1,600,
452,2004/12/24,A1,300,
452,2005/1/29,A1,300,
452,2005/12/8,H0,25,
454,1998/7/20,C0,876.6,
454,1999/8/31,A1,150,
455,1998/8/29,A2,370,
455,1999/4/30,A2,630,
461,1997/6/30,C3,4117.73,
461,1997/12/24,A1,800,
461,1998/6/30,A1,600,
461,1998/7/31,A1,650,
461,1999/6/30,A1,700,
461,1999/7/19,C0,5793.5,
462,1997/10/31,A1,300,
462,1998/10/31,A1,300,
462,1999/9/30,A1,440,
462,2003/8/28,C1,-2199.93,
462,2003/8/30,A1,300,
462,2005/12/8,H0,25,
472,1997/6/30,H3,25,
472,1998/4/30,A2,620,
472,1998/12/24,A2,780,
472,2000/2/29,A2,20,
472,2000/7/31,H0,25,
477,1997/1/31,A1,680,
477,1997/12/24,A1,700,
479,1999/1/30,A1,300,
481,1998/9/1,A3,600,
481,1999/4/1,A3,600,
481,2001/1/31,A3,600,
481,2001/3/10,A3,600,
481,2002/2/5,A3,600,
481,2002/2/7,A3,600,
481,2002/5/9,C0,-5546.9,
481,2004/3/12,A3,600,
482,1997/5/20,A3,800,
482,1997/10/31,A2,54,
482,1998/4/30,A2,59,
484,1998/8/29,A1,300,
484,2000/5/31,A1,300,
484,2002/5/31,A1,300,
484,2002/7/9,H0,-25,
484,2003/8/28,C1,-2540.07,
484,2005/3/31,A1,300,
484,2005/5/31,A1,300,
486,1997/2/28,A1,600,
486,1999/9/30,A1,621.5,
486,2000/5/5,A3,40252.35,
494,1997/6/30,H3,25,
494,1998/2/28,A1,1500,
494,1998/4/30,A1,1500,
498,1997/6/30,H3,25,
498,1998/2/28,A1,880,
498,1998/6/30,A1,960,
498,1998/7/20,H0,25,
498,1999/7/31,A1,1220,
498,2000/7/29,A1,600,
498,2000/8/31,A1,600,
498,2001/5/31,A1,600,
498,2001/8/31,A1,600,
498,2002/1/31,A1,600,
498,2002/5/31,A1,600,
498,2002/4/9,C3,5827.3,
498,2002/6/9,H0,25,
498,2004/6/30,A1,600,
498,2005/12/8,H0,25,
500,1997/1/31,A1,1320,
500,1997/4/30,A1,1387.5,
500,1997/8/30,A1,1477.5,
500,1999/11/30,A1,1050,
500,2000/3/31,A1,1150,
500,2000/4/29,A1,1175,
500,2000/5/31,A1,1200,
500,2000/7/31,H0,25,
500,2000/11/30,A1,1350,
500,2002/1/31,A1,600,
500,2002/9/28,A1,600,
500,2003/8/26,H0,-25,
500,2004/10/30,A1,600,
500,2005/8/31,A1,600,
502,1998/9/30,A1,1360,
502,2000/3/31,A1,1000,
502,2000/10/31,A1,826,
502,2003/8/25,H0,25,
502,2003/11/29,A1,600,
502,2004/12/24,A1,600,
502,2005/2/26,A1,600,
502,2005/7/30,A1,600,
503,1997/6/27,A1,1200,
503,1998/6/30,A1,1800,
503,2003/4/30,A1,300,
505,1998/6/30,A1,1100,
505,1999/2/27,A1,1500,
505,2002/2/28,A1,300,
505,2004/1/17,A1,300,
505,2004/6/30,A1,300,
505,2004/8/31,A1,300,
505,2005/6/30,A1,300,
509,1997/2/28,A3,300,
511,1997/12/24,A1,1080,
511,1998/3/31,A1,1360,
511,1999/1/30,A1,300,
511,1999/4/30,A1,300,
511,1999/7/19,H0,25,
511,2001/7/8,H0,25,
511,2001/8/31,A1,600,
511,2001/10/31,A1,600,
511,2003/2/28,A1,600,
511,2004/8/31,A1,600,
513,2000/3/31,A1,1500,
513,2001/6/8,C1,-9985.3,
513,2002/8/31,A1,1500,
513,2003/1/25,A1,1500,
513,2004/11/30,A1,1500,
513,2005/12/7,A3,1533.33,
513,2005/8/13,H0,-25,
521,1998/7/20,C0,3160.12,
521,2000/6/15,A3,984,
521,2000/6/30,A1,984,
521,2001/8/31,A1,600,
522,1997/8/30,A1,300,
522,1999/7/19,H0,25,
522,1999/11/30,A1,300,
522,2000/7/29,A1,300,
522,2001/10/31,A1,300,
522,2003/8/27,C3,2244.48,
522,2003/8/30,A1,300,
522,2004/9/13,C1,-1939.58,
522,2005/7/30,A1,300,
526,1997/1/31,A1,600,
526,1997/2/28,A1,600,
526,1997/10/31,A1,1200,
526,1998/7/20,H0,25,
526,2001/6/8,C1,-4544.4,
526,2001/7/8,H0,25,
526,2004/9/29,A1,1200,
526,2005/6/30,A1,1200,
535,1997/2/28,A1,660,
535,1998/1/24,A1,720,
535,1998/8/29,A1,930,
537,2000/2/29,A1,550,
537,2002/3/28,A1,300,
537,2003/12/24,A1,1500,
537,2004/1/17,A1,1500,
537,2004/11/30,A1,1500,
537,2005/5/31,A1,1500,
537,2005/7/29,B1,-100000,
538,1999/4/30,A1,625,
538,2003/9/30,A1,900,
538,2005/4/30,A1,900,
541,1997/10/30,A3,1200,
541,1997/12/24,A3,1200,
541,1998/7/20,C0,5536.5,
541,1998/7/20,H0,25,
541,1998/12/24,A3,600,
541,1999/2/3,A3,600,
541,2000/6/30,A1,850,
541,2001/8/31,A1,950,
541,2003/8/27,C3,104.45,
541,2003/11/29,A1,600,
541,2004/5/29,A1,150,
541,2004/9/14,C0,-27,
544,1997/5/31,A1,1060,
544,1997/6/30,H3,25,
544,2001/3/31,A1,900,
544,2003/3/29,A1,300,
544,2003/4/30,A1,300,
544,2003/10/31,A1,300,
544,2004/10/30,A1,1500,
546,1997/6/27,A1,344,
546,1997/6/30,C3,192.73,
546,1998/12/24,A1,691.15,
546,2000/7/29,A1,618,
546,2001/8/8,H0,-25,
547,1997/5/31,A1,525,
555,1998/11/28,A2,40,
555,1999/7/31,A2,46,
555,2000/2/29,A2,5215,
555,2000/2/3,B0,-88100,
555,2000/4/29,A1,600,
555,2002/1/31,A1,600,
555,2002/6/9,C1,-1138.2,
555,2002/6/9,H0,25,
556,1998/9/30,A1,2000,
556,1999/3/31,A1,2000,
556,2001/8/31,A1,3000,
556,2001/10/31,A1,3000,
556,2002/1/31,A1,3000,
556,2002/10/31,A1,3000,
556,2002/3/12,B1,-50000,
556,2003/5/31,A1,3000,
556,2003/6/28,A1,3000,
556,2004/6/30,A1,3000,
556,2004/10/30,A1,3000,
562,1997/9/30,A1,2200,
562,2000/11/30,A1,3000,
562,2001/4/28,A1,3000,
562,2002/6/29,A1,3000,
562,2004/12/24,A1,3000,
563,1997/2/28,A1,1033,
563,1997/6/27,A1,760,
563,2001/10/31,A1,600,
563,2002/9/28,A1,6442.5,
411,2005/8/14,C0,362.82,
421,1997/6/27,A1,300,
421,1999/2/27,A2,16,
421,2000/11/30,A1,300,
421,2001/11/30,A1,300,
422,2002/5/31,A1,600,
422,2004/7/31,A1,600,
422,2004/12/9,C0,4235.87,
422,2004/9/29,A1,600,
430,1999/5/29,A1,100,
430,2000/8/31,A1,100,
430,2002/4/9,C3,1462.7,
430,2002/7/9,H0,-25,
430,2003/8/26,H0,-25,
430,2003/10/31,A1,100,
430,2004/2/28,A1,100,
431,1997/2/28,A1,600,
431,1997/10/31,A1,765,
432,1998/3/31,A1,582,
432,1998/7/31,A1,770,
432,2001/3/31,A1,327.8,
432,2005/3/31,A1,1000,
433,1997/5/31,A1,150,
433,1999/5/29,A1,600,
433,2000/7/29,A1,1000,
433,2001/2/28,A1,1000,
433,2001/6/8,C1,-4758.9,
433,2002/4/30,A1,1500,
433,2003/3/29,A1,1500,
433,2004/4/30,A1,1500,
433,2004/10/9,H0,25,
441,1997/3/13,A3,690,
441,1997/8/30,A1,960,
441,2000/7/29,A1,915,
441,2000/11/30,A1,765,
444,1997/4/30,A1,1440,
444,1998/1/24,A1,1800,
444,1998/7/20,H0,25,
444,1998/11/28,A1,600,
444,2001/2/28,A1,600,
444,2001/5/31,A1,600,
444,2001/6/8,C1,-12733.3,
444,2001/7/8,H0,25,
444,2002/6/29,A1,600,
444,2003/1/25,A1,600,
444,2004/3/31,A1,600,
444,2004/12/9,C0,9391.52,
451,1999/7/31,A1,720,
451,2001/3/31,A1,300,
451,2001/9/30,A1,300,
451,2004/4/30,A1,300,
451,2004/6/30,A1,300,
451,2004/11/30,A1,300,
452,1997/10/31,A1,545,
452,1998/11/30,A3,370,
452,1999/7/19,C0,3308.1,
452,2000/11/30,A1,663.34,
452,2001/7/8,H0,25,
452,2002/2/28,A1,600,
452,2004/7/31,A1,300,
452,2005/6/30,A1,300,
452,2005/8/15,C1,-643.62,
454,1999/7/19,C0,1031.7,
455,1997/4/30,A2,463,
455,1998/11/28,A2,467.5,
455,1998/12/24,A2,500,
455,1999/1/31,A2,532.5,
455,1999/7/19,H0,25,
461,1997/1/31,A1,920,
461,1997/6/30,H3,25,
461,1997/7/31,A1,680,
461,1997/10/31,A1,700,
461,1998/2/28,A1,600,
461,1998/7/20,C0,5016.37,
461,1999/2/27,A1,750,
461,1999/5/29,A1,650,
462,1997/7/31,A1,300,
462,1998/2/28,A1,300,
462,2000/9/30,A1,417,
462,2001/5/31,A1,300,
462,2001/6/30,A1,300,
462,2001/8/8,H0,-25,
462,2002/4/30,A1,300,
462,2002/6/9,H0,25,
462,2003/8/25,H0,25,
462,2003/8/26,H0,-25,
462,2005/7/30,A1,300,
472,1997/6/27,A2,680,
472,1999/11/30,A2,45,
472,2000/7/31,C0,3375.7,
477,1997/6/30,C3,4632.18,
477,1997/6/30,H3,25,
477,1998/4/30,A1,900,
477,1999/10/30,A1,700,
477,2000/12/23,A1,850,
479,1997/5/31,A1,300,
479,1999/11/30,A1,300,
479,2000/1/29,A1,300,
479,2000/5/4,B1,-55651.7,
481,1997/1/5,A3,600,
481,1997/6/30,C3,3462.3,
481,1999/2/8,A3,600,
481,2003/1/9,A3,600,
481,2003/2/12,A3,600,
481,2004/2/1,A3,600,
481,2005/2/3,A3,600,
482,1997/6/30,C3,4963.93,
482,1997/7/31,A2,3,
482,1998/11/28,A2,79,
482,1999/5/29,A2,75,
484,2001/6/30,A1,300,
484,2001/12/22,A1,300,
484,2002/9/28,A1,300,
484,2003/7/31,A1,300,
484,2003/9/30,A1,300,
486,1998/2/28,A1,720,
486,1998/4/30,A1,780,
486,1998/12/24,A1,1020,
486,1999/1/30,A1,1050,
486,1999/3/31,A1,621.25,
494,1997/3/27,A1,1200,
494,1999/4/30,A1,1500,
498,1998/1/24,A1,860,
498,1999/2/27,A1,1120,
498,1999/5/29,A1,1180,
498,2000/5/31,A1,600,
498,2001/8/8,H0,-25,
498,2001/12/22,A1,600,
498,2003/4/30,A1,600,
498,2004/12/9,C0,5237.84,
498,2004/9/29,A1,600,
498,2004/10/30,A1,600,
498,2004/11/30,A1,600,
500,1998/10/31,A1,725,
500,1999/2/27,A1,825,
500,1999/9/30,A1,1000,
500,2002/7/9,H0,-25,
500,2003/3/29,A1,600,
500,2003/6/28,A1,600,
500,2004/9/29,A1,600,
502,1997/6/30,H3,25,
502,2001/11/30,A1,600,
502,2002/4/9,C3,5652.4,
502,2003/7/31,A1,600,
503,2000/10/13,A3,100,
503,2001/5/8,C0,189.7,
503,2002/4/30,A1,300,
503,2004/4/30,A1,300,
503,2005/4/30,A1,300,
503,2005/8/14,C0,630.92,
503,2005/9/30,A1,300,
505,1997/8/30,A1,720,
505,1998/3/31,A1,950,
505,1998/7/20,H0,25,
505,2000/11/30,A1,330,
505,2001/1/20,A1,316,
505,2002/6/29,A1,300,
505,2003/8/27,C3,1524.61,
505,2004/7/31,A1,300,
511,1997/11/29,A1,1240,
511,1998/4/30,A1,833,
511,2002/2/28,A1,600,
511,2002/4/9,C3,1999.1,
511,2002/6/9,H0,25,
511,2003/1/25,A1,600,
511,2003/8/28,C1,-2359.07,
511,2003/11/29,A1,600,
511,2004/2/28,A1,600,
513,2000/7/31,H0,25,
513,2001/11/30,A1,1500,
513,2002/5/31,A1,1500,
513,2003/8/28,C1,-10156,
513,2003/9/30,A1,1500,
513,2003/11/29,A1,1500,
513,2005/3/31,A1,1500,
513,2005/8/15,C1,-9564.8,
521,1997/6/30,C3,2116.98,
521,1998/9/30,A1,1050,
521,2000/12/23,A1,966,
521,2001/6/30,A1,642.19,
521,2001/7/31,A1,684.38,
521,2001/5/8,C0,6189,
522,1997/5/31,A1,300,
522,1997/7/31,A1,300,
522,1998/3/31,A1,300,
522,1999/3/31,A1,300,
522,1999/8/31,A1,300,
522,2001/2/28,A1,300,
522,2004/10/9,H0,25,
526,1999/6/30,A1,1200,
526,1999/7/19,C0,2888,
526,1999/9/30,A1,1200,
526,2000/6/30,A1,1200,
526,2003/12/24,A1,1200,
526,2004/5/29,A1,1200,
526,2004/7/31,A1,1200,
526,2005/7/30,A1,1200,
526,2005/12/8,H0,25,
535,1997/6/27,A1,840,
535,1998/6/30,A1,870,
535,1998/7/20,C0,3365.45,
535,1999/4/30,A1,935,
535,1999/10/30,A1,1145,
535,1999/12/24,A1,1215,
535,2000/8/31,A1,1495,
535,2001/2/28,A1,1705,
537,1999/8/31,A1,1450,
537,1999/11/30,A1,400,
537,1999/12/24,A1,450,
537,2001/11/30,A1,300,
537,2003/5/31,A1,1500,
537,2004/3/31,A1,1500,
537,2005/4/30,A1,1500,
537,2005/9/30,A1,1500,
538,1997/1/31,A1,619,
538,1999/7/19,H0,25,
538,2003/5/31,A1,900,
538,2003/12/24,A1,900,
538,2004/12/9,C0,612.09,
538,2005/3/31,A1,900,
541,1997/5/31,A3,1200,
541,1999/7/19,C0,6537.2,
541,1999/7/19,H0,25,
541,1999/12/24,A1,800,
541,2000/11/30,A1,1100,
541,2001/7/8,H0,25,
541,2001/8/8,H0,-25,
541,2002/1/31,A1,300,
541,2002/5/31,A1,300,
541,2002/9/28,A1,300,
541,2002/11/30,A1,300,
541,2005/4/30,A1,150,
541,2005/5/31,A1,150,
541,2005/8/31,A1,150,
541,2005/9/30,A1,150,
544,1998/7/20,C0,6729,
544,1998/7/31,A1,600,
